Full Text Tweet;Datum und Uhrzeit
Remember Republicans, the Democrats already had 17 witnesses, we were given NONE! Witnesses are up to the House, not up to the Senate. Don’t let the Dems play you!;29-Jan-2020 (12:56:17.000000)
"....many more mistakes of judgement, gets fired because frankly, if I listened to him, we would be in World War Six by now, and goes out and IMMEDIATELY writes a nasty &amp; untrue book. All Classified National Security. Who would do this?";29-Jan-2020 (12:28:24.000000)
For a guy who couldn’t get approved for the Ambassador to the U.N. years ago, couldn’t get approved for anything since, “begged” me for a non Senate approved job, which I gave him despite many saying “Don’t do it, sir,” takes the job, mistakenly says “Libyan Model” on T.V., and..;29-Jan-2020 (12:28:22.000000)
Democrats admitting the Impeachment Hoax! https://t.co/AM6v5CpXR3;29-Jan-2020 (11:51:53.000000)
Thank you! https://t.co/XnUsalikF0;29-Jan-2020 (11:41:24.000000)
Why didn’t John Bolton complain about this “nonsense” a long time ago, when he was very publicly terminated. He said, not that it matters, NOTHING!;29-Jan-2020 (05:07:05.000000)
No matter how many witnesses you give the Democrats, no matter how much information is given, like the quickly produced Transcripts, it will NEVER be enough for them. They will always scream UNFAIR. The Impeachment Hoax is just another political CON JOB!;29-Jan-2020 (02:25:15.000000)
If you want your children to inherit the blessings that generations of Americans have fought and died to secure—then we must devote everything we have toward victory in 2020. Only this way, can we save the America we love – and drain the Washington Swamp once and for all! https://t.co/5NeC0mFWfU;29-Jan-2020 (01:41:48.000000)
Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #TrumpRallyNJ #KAG2020 https://t.co/Kq5KFhQmgH;29-Jan-2020 (01:37:45.000000)
Thank you Wildwood, New Jersey! #KeepAmericaGreat🇺🇸https://t.co/Lbt8IKeNYu;29-Jan-2020 (01:32:53.000000)
It’s amazing what I’ve done, the most of any President in the first three years (by far), considering that for three years I’ve been under phony political investigations and the Impeachment Hoax! KEEP AMERICA GREAT!;28-Jan-2020 (22:23:26.000000)
Heading to New Jersey. Big Rally, in fact, Really Big Rally!;28-Jan-2020 (22:16:52.000000)
https://t.co/tvvvnGEmjo https://t.co/vSV0YPyQrg;28-Jan-2020 (21:18:46.000000)
The Witch Hunt continues! https://t.co/7zkUnuPlw6;28-Jan-2020 (19:09:49.000000)
This is what a future State of Palestine can look like, with a capital in parts of East Jerusalem. https://t.co/39vw3pPrAL;28-Jan-2020 (18:26:49.000000)
هذا ما قد تبدو عليه دولة فلسطين المستقبلية بعاصمة في أجزاء من القدس الشرقية. https://t.co/CFuYwwjSso;28-Jan-2020 (18:26:48.000000)
I will always stand with the State of Israel and the Jewish people. I strongly support their safety and security and their right to live within their historical homeland. It's time for peace! https://t.co/lKwQ9IKTUG;28-Jan-2020 (18:23:17.000000)
תמיד אעמוד לצד מדינת ישראל והעם היהודי. אני תומך בחוזקה בבטיחותם ובטחונם ובזכותם לחיות במולדתם ההיסטורית. הגיע הזמן לשלום! https://t.co/AtNnQtnGZs;28-Jan-2020 (18:23:15.000000)
https://t.co/qqdjOWiA1I;28-Jan-2020 (18:07:31.000000)
"The Fed should get smart &amp;  lower the Rate to make our interest competitive with other Countries which pay much lower even though we are, by far, the high standard. We would then focus on paying off &amp; refinancing debt! There is almost no inflation-this is the time (2 years late)!";28-Jan-2020 (15:55:37.000000)
Are you better off now than you were three years ago? Almost everyone say YES!;28-Jan-2020 (15:47:16.000000)
.....So, what the hell has happened to @FoxNews. Only I know! Chris Wallace and others should be on Fake News CNN or MSDNC. How’s Shep Smith doing? Watch, this will be the beginning of the end for Fox, just like the other two which are dying in the ratings. Social Media is great!;28-Jan-2020 (15:44:57.000000)
Really pathetic how @FoxNews is trying to be so politically correct by loading the airwaves with Democrats like Chris Van Hollen, the no name Senator from Maryland. He has been on forever playing up the Impeachment Hoax. Dems wouldn’t even give Fox their low ratings debates....;28-Jan-2020 (15:44:56.000000)
Don Lemon, the dumbest man on television (with terrible ratings!). https://t.co/iQXCc7lvCt;28-Jan-2020 (05:26:57.000000)
Charlie, I always knew you are brilliant! https://t.co/D49KbKPKHS;28-Jan-2020 (04:35:03.000000)
"Thank you to Chuck &amp; all. USMCA is going to be GREAT! https://t.co/tK3zxHOlYg";28-Jan-2020 (04:11:27.000000)
Thank you Roger, it is a big Hoax! https://t.co/G6X3ClI7Df;28-Jan-2020 (04:09:29.000000)
Congrats to Christine! https://t.co/BwXISK3oqR;28-Jan-2020 (04:03:39.000000)
"A full &amp; complete Endorsement for @RepDonBacon, who is doing a great job. Strong on crime, loves our Military, Vets &amp; 2A! https://t.co/7rr1WxzcCn";28-Jan-2020 (04:01:33.000000)
https://t.co/2PoLkxQ8KE;27-Jan-2020 (18:11:28.000000)
https://t.co/SxRib4Q3NT;27-Jan-2020 (17:12:29.000000)
On International Holocaust Remembrance Day, we remember the millions of precious souls who perished as a result of the horrific crimes perpetrated by the Nazi regime....https://t.co/drhi6UeJ14;27-Jan-2020 (17:09:14.000000)
Senate hearing on the Impeachment Hoax starts today at 1:00 P.M.;27-Jan-2020 (15:12:09.000000)
We are in very close communication with China concerning the virus. Very few cases reported in USA, but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!;27-Jan-2020 (14:56:21.000000)
Schiff must release the IG report, without changes or tampering, which is said to be yet further exoneration of the Impeachment Hoax. He refuses to give it. Does it link him to Whistleblower? Why is he so adamant?;27-Jan-2020 (14:40:51.000000)
READ THE TRANSCRIPTS!;27-Jan-2020 (13:42:28.000000)
The Democrat controlled House never even asked John Bolton to testify. It is up to them, not up to the Senate!;27-Jan-2020 (11:57:42.000000)
...(Democrats said I never met) and released the military aid to Ukraine without any conditions or investigations - and far ahead of schedule. I also allowed Ukraine to purchase Javelin anti-tank missiles. My Administration has done far more than the previous Administration.;27-Jan-2020 (05:18:33.000000)
"...transcripts of my calls with President Zelensky are all the proof that is needed, in addition to the fact that President Zelensky &amp; the Foreign Minister of Ukraine said there was no pressure and no problems. Additionally, I met with President Zelensky at the United Nations...";27-Jan-2020 (05:18:33.000000)
I NEVER told John Bolton that the aid to Ukraine was tied to investigations into Democrats, including the Bidens. In fact, he never complained about this at the time of his very public termination. If John Bolton said this, it was only to sell a book. With that being said, the...;27-Jan-2020 (05:18:33.000000)
https://t.co/gAxo3sijpn;27-Jan-2020 (03:47:14.000000)
.....Melania and I send our warmest condolences to Vanessa and the wonderful Bryant family. May God be with you all!;26-Jan-2020 (23:54:34.000000)
Kobe Bryant, despite being one of the truly great basketball players of all time, was just getting started in life. He loved his family so much, and had such strong passion for the future. The loss of his beautiful daughter, Gianna, makes this moment even more devastating....;26-Jan-2020 (23:54:34.000000)
Reports are that basketball great Kobe Bryant and three others have been killed in a helicopter crash in California. That is terrible news!;26-Jan-2020 (20:48:53.000000)
Nothing done wrong, READ THE TRANSCRIPTS!;26-Jan-2020 (20:39:07.000000)
Majority of people say “the U.S. Senate already has enough information!” @FoxNews;26-Jan-2020 (20:01:06.000000)
"95% Approval Rating in the Republican Party. Thank you! 191 Federal Judges (a record), and two Supreme Court Justices, approved. Best Economy &amp; Employment Numbers EVER. Thank you to our great New, Smart and Nimble REPUBLICAN PARTY. Join now, it’s where people want to be!";26-Jan-2020 (16:24:41.000000)
Sleepyeyes Chuck Todd of Meet the Corrupt Press, just had a “totally” softball interview with conman Adam Schiff, never even calling Shifty out on his fraudulent statement to Congress, where he made up ALL of the words of my conversation with the Ukrainian President! FAKE NEWS;26-Jan-2020 (16:07:35.000000)
After having been exposed as a fraud and corrupt, can anyone, including Sleepyeyes Chuck Todd of Fake @NBCNews, continue to listen to his con?;26-Jan-2020 (15:27:21.000000)
“Again: Read the Transcript!” Michael Goodwin, New York Post, Sunday.;26-Jan-2020 (15:06:45.000000)
Great Editorial in today’s Wall Street Journal, “And Congress Shall Be King.” Bottom line: “The President becomes a vassal of King Congress. This is another reason for the Senate to repudiate this House Impeachment as its own abuse of power.” A partisan Hoax!;26-Jan-2020 (14:45:02.000000)
Why didn’t Schiff release this? https://t.co/ngxEqAIJU9;26-Jan-2020 (14:24:30.000000)
A very good question! https://t.co/8z6uQLKz8M;26-Jan-2020 (14:16:25.000000)
"“This is what Democrats have done. They want to create the idea that there is all this smoke so people think there’s fire. They did this with Russia Collusion, &amp; there was no fire. It makes zero sense what the Democrats are accusing him of.” @LisaMarieBoothe @foxandfriends";26-Jan-2020 (14:03:26.000000)
“It was amazing to watch three days of arguments dismantled in two hours.” @PeteHegseth @foxandfriends;26-Jan-2020 (13:55:06.000000)
Paul Krugman is a lightweight thinker who doesn’t have a clue. Caused huge economic damage to his follower’s pocketbooks. He, and others, should be fired by @nytimes! https://t.co/1K5AtQbmrp;26-Jan-2020 (13:36:05.000000)
Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation https://t.co/tVBdWMrAjn;26-Jan-2020 (13:24:03.000000)
Shifty Adam Schiff is a CORRUPT POLITICIAN, and probably a very sick man. He has not paid the price, yet, for what he has done to our Country!;26-Jan-2020 (13:20:53.000000)
"The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left, Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call, &amp; more!";26-Jan-2020 (13:09:34.000000)
True! https://t.co/uFjcJcxpSC;26-Jan-2020 (04:07:21.000000)
https://t.co/pbomiDN6z4;26-Jan-2020 (03:10:49.000000)
All Democrats should watch this! https://t.co/WFK33pR0Lv;26-Jan-2020 (02:15:14.000000)
وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود. @FoxNews @OANN   نه، مرسی! https://t.co/fWdjR1DcUc;26-Jan-2020 (01:43:48.000000)
Iranian Foreign Minister says Iran wants to negotiate with The United States, but wants sanctions removed. @FoxNews  @OANN No Thanks!;26-Jan-2020 (00:16:02.000000)
Previous quote from the great Republican Senator, Jim Inhofe, of Oklahoma - Chairman of the Senate Armed Services Committee;25-Jan-2020 (22:05:57.000000)
....at the judges that we have right now.;25-Jan-2020 (21:57:38.000000)
“You don’t come to court and ask for witnesses after you’ve already presented your case, unless you know your case is not working. I think their real motivation is for them to keep this President busy. We’re doing a great job on the economy, we’re building our military, look.....;25-Jan-2020 (21:57:34.000000)
Martha is a great leader on this issue! https://t.co/yl5ly5nwdv;25-Jan-2020 (20:46:41.000000)
Three great men! https://t.co/3W3xqgqgwq;25-Jan-2020 (20:37:23.000000)
Such a great family! https://t.co/M39vQS5crN;25-Jan-2020 (20:11:45.000000)
Thank you Nick! https://t.co/hZTLVa2ROU;25-Jan-2020 (19:44:30.000000)
Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY, including the Democrats, truly knows it is. This should never be allowed to happen again!;25-Jan-2020 (18:41:03.000000)
"Our case against lyin’, cheatin’, liddle’ Adam “Shifty” Schiff, Cryin’ Chuck Schumer, Nervous Nancy Pelosi, their leader, dumb as a rock AOC, &amp; the entire Radical Left, Do Nothing Democrat Party, starts today at 10:00 A.M. on @FoxNews, @OANN or Fake News @CNN or Fake News MSDNC!";25-Jan-2020 (14:37:54.000000)
....secondly, he is fulfilling every promise he made, and that is making his opponents apoplectic. They’re trying to get him out of office, and they’re not going to succeed.” Pastor Robert Jeffress, author of “Choosing the Extraordinary Life”  Thank you Pastor! @LouDobbs @FoxBus;25-Jan-2020 (14:19:35.000000)
“I like President Trump’s Tweets (Social Media), I like everything about him...and this Ukraine stuff, the trial, the impeachment, this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016, and..;25-Jan-2020 (14:19:35.000000)
....intimidated by this national left wing media, that reduces most politicians and most public figures to whining, crying, puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”;25-Jan-2020 (13:59:34.000000)
The Great @LouDobbs: “People know, after 3 years of this President, the most historic President in our Country’s history, that there is no one who can touch what he’s done in 3 years, foreign policy, domestic policy, you name it, it’s amazing. Just to have the guts not to be.....;25-Jan-2020 (13:59:34.000000)
It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs, excellent schools, affordable healthcare, and safe communities for all of our people! https://t.co/QwYzS32lyQ;25-Jan-2020 (00:35:31.000000)
https://t.co/c1KBtLnbQn https://t.co/ZPoaFDppg2;25-Jan-2020 (00:28:17.000000)
After consultation with our Great Military Leaders, designers, and others, I am pleased to present the new logo for the United States Space Force, the Sixth Branch of our Magnificent Military! https://t.co/TC8pT4yHFT;24-Jan-2020 (21:31:52.000000)
China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!;24-Jan-2020 (21:18:15.000000)
#MarchForLife //https://t.co/5Yg09dOoJd;24-Jan-2020 (18:11:20.000000)
The Do Nothing Democrats just keep repeating and repeating, over and over again, the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time, even though it is the wrong thing to do. They ought to go back to work for our great American people!;24-Jan-2020 (16:56:24.000000)
READ THE TRANSCRIPTS!;24-Jan-2020 (16:16:09.000000)
"More than anything else, the Radical Left, Do Nothing Democrats, like AOC, Omar, Cryin’ Chuck, Nervous Nancy &amp; Shifty Schiff, are angry &amp; “deranged” over the fact that Republicans are up to 191 Federal Judges &amp; Two Great New Supreme Court Justices. Don’t blame me, blame Obama!";24-Jan-2020 (15:37:32.000000)
Jim is great! https://t.co/SxjDSlaP7J;24-Jan-2020 (15:11:25.000000)
Cryin’ Chuck never had what it takes, and never will! https://t.co/pQh4lXNCBN;24-Jan-2020 (12:58:27.000000)
The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left, Do Nothing Dems Scam attack. They always knew I did nothing wrong!;24-Jan-2020 (12:50:09.000000)
“I often get asked the question, well, isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes, but, the Congress has no choice, it has a Constitutional responsibility.” Joe Biden, pres. candidate. Even Joe agrees with us! @foxandfriends;24-Jan-2020 (12:41:33.000000)
"After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud &amp; deception by Shifty Schiff, Cryin’ Chuck Schumer &amp; their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V.";24-Jan-2020 (12:37:46.000000)
"....a foreign power, engaged in clandestine intelligence activities, and yet they still asked for the renewal, two more times, and it gave the right for the government to rifle through the Trump campaigns files, &amp; Emails, Text messages.....” So how bad &amp; illegal is that? @FoxNews";24-Jan-2020 (12:35:52.000000)
"Frances Hakes, former Federal prosecutor, “This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA &amp; from their own sources, they knew that Carter Page was not the agent of";24-Jan-2020 (12:35:51.000000)
“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews;24-Jan-2020 (11:42:37.000000)
“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews;24-Jan-2020 (11:24:48.000000)
Jeanne Mancini, President, March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews;24-Jan-2020 (11:18:36.000000)
https://t.co/MGwSfC6hC4;24-Jan-2020 (03:48:51.000000)
https://t.co/QNbBIAKFbk;24-Jan-2020 (03:44:32.000000)
Carlos will win big, very exciting. Great for Florida, great for USA! He has my complete and total Endorsement! https://t.co/6Rd5laSEkV;24-Jan-2020 (02:52:47.000000)
https://t.co/Acyh0HStm8;24-Jan-2020 (02:40:03.000000)
True! https://t.co/OPTBdNOQrD;23-Jan-2020 (22:21:22.000000)
That is a real fan. Thank you! https://t.co/1JWyoyiidW;23-Jan-2020 (21:50:02.000000)
On my way, see you soon! https://t.co/6Rd5lbafJv;23-Jan-2020 (21:11:47.000000)
Crazy Bernie takes the lead in the Democrat Primaries, but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?;23-Jan-2020 (21:08:30.000000)
Democrats are going to destroy your Social Security. I have totally left it alone, as promised, and will save it!;23-Jan-2020 (21:08:28.000000)
A poll of Radical Left, Do Nothing Democrats just came out in Florida. Nice results! https://t.co/YYo9CxWsVH;23-Jan-2020 (21:04:47.000000)
I LOVE ALABAMA! https://t.co/ZDlBDehhvN;23-Jan-2020 (21:03:28.000000)
Interesting poll in Texas-13! #TX13 https://t.co/80uS2VaPGP;23-Jan-2020 (21:02:31.000000)
Close race in Kansas! https://t.co/m2ExF9vHKU;23-Jan-2020 (21:01:35.000000)
“President Trump shows us that electability is no match for electricity” by @KellyannePolls https://t.co/XQBir61WHO;23-Jan-2020 (20:34:14.000000)
“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer;23-Jan-2020 (20:26:23.000000)
"The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.";23-Jan-2020 (19:30:13.000000)
"The Democrats don’t want a Witness Trade because Shifty Schiff, the Biden’s, the fake Whistleblower(&amp; his lawyer), the second Whistleblower (who vanished after I released the Transcripts), the so-called “informer”, &amp; many other Democrat disasters, would be a BIG problem for them!";23-Jan-2020 (18:18:06.000000)
“This is all about undermining the next Election.” Liz Peek, @FoxNews;23-Jan-2020 (16:15:29.000000)
....during his hopeless “presidential” campaign. They will remain silent! The fact is, when Mini losses, he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!;23-Jan-2020 (13:25:14.000000)
Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries, he will spend money helping whoever the Democrat nominee is. By doing this, he figures, they won’t hit him as hard....;23-Jan-2020 (13:25:14.000000)
"The Democrats &amp; Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, &amp; Mexico. Witch Hunt!";23-Jan-2020 (12:57:46.000000)
No matter what you give to the Radical Left, Do Nothing Democrats, it will never be enough!;23-Jan-2020 (12:54:28.000000)
"The Democrat House would not give us lawyers, or not one witness, but now demand that the Republican Senate produce the witnesses that the House never sought, or even asked for? They had their chance, but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!";23-Jan-2020 (12:52:46.000000)
"In an Impeachment, you can’t use a work of fiction as the theory for the case, filling in gaps with presumptions against the President. It was a weak presentation, self indulgent, &amp; he didn’t deliver the goods.” Robert Charles, @HeatherChilders @FoxNews";23-Jan-2020 (12:49:16.000000)
....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES, AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!;23-Jan-2020 (12:46:14.000000)
"Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems, and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....";23-Jan-2020 (12:45:53.000000)
“There is no evidence of a crime.” Robert Charles, Fmr Asst Secy of State. The crimes were committed by the other side!;23-Jan-2020 (12:42:08.000000)
“Schiff doesn’t have a case telling the truth, so he’s manufacturing things.” Rush Limbaugh @foxandfriends;23-Jan-2020 (12:39:17.000000)
Sorry, if you come you will be immediately sent back! https://t.co/Ba9kmD6HD0;22-Jan-2020 (22:13:16.000000)
See you on Friday...Big Crowd! https://t.co/MFyWLG4HFZ;22-Jan-2020 (22:04:40.000000)
True! https://t.co/VRyCRDe7Ua;22-Jan-2020 (21:43:19.000000)
“NO PRESSURE”;22-Jan-2020 (19:58:40.000000)
Will be Great! https://t.co/Ce20fgcM6K;22-Jan-2020 (19:12:11.000000)
Great working with you Maria! https://t.co/ZUDKeAgcKJ;22-Jan-2020 (19:08:07.000000)
"One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA &amp; China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!";22-Jan-2020 (18:03:06.000000)
Heading back to Washington from @Davos , Switzerland. Very successful (for USA) trip!;22-Jan-2020 (16:21:27.000000)
“Not the Senate’s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.” @SteveScalise  @FoxNews;22-Jan-2020 (16:17:33.000000)
THANK YOU @WEF! https://t.co/rQWBqJy7za;22-Jan-2020 (16:01:53.000000)
They are taking the nomination away from Bernie for a second time. Rigged!;22-Jan-2020 (13:26:39.000000)
Steyer is a major loser. Just doesn’t get it. This is second time with Bernie! https://t.co/fxZh8zNhks;22-Jan-2020 (13:23:33.000000)
Big story. Hope Fake News covers it! https://t.co/NCtUYK6Eco;22-Jan-2020 (12:55:53.000000)
"Their case was so “overwhelming” in the House that they need &amp; demand Witnesses in the Senate! https://t.co/XuOMzYSnwv";22-Jan-2020 (12:43:56.000000)
ENJOY! https://t.co/xqEoCLJy0Y;22-Jan-2020 (09:34:38.000000)
Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos, Switzerland. Enjoy!;22-Jan-2020 (09:32:48.000000)
Making great progress in @Davos. Tremendous numbers of companies will be coming, or returning, to the USA. Hottest Economy! JOBS, JOBS, JOBS!;22-Jan-2020 (06:48:31.000000)
Wow! https://t.co/drmhQQ6CL3;22-Jan-2020 (05:29:16.000000)
READ THE TRANSCRIPTS!;21-Jan-2020 (19:08:04.000000)
Congratulations on your big @UFC WIN! https://t.co/135dOECsEf;21-Jan-2020 (13:25:01.000000)
THE BEST IS YET TO COME! https://t.co/YBMOBurdHQ;21-Jan-2020 (01:59:50.000000)
“It’s about the Economy, stupid”, except when it comes to Trump. The fact is, the Fake News Media hates talking about the Economy, and how incredible it is!;21-Jan-2020 (01:45:51.000000)
Everyone said it couldn’t be done. But for the first time in a generation, there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell! https://t.co/0qSLryG96B;21-Jan-2020 (01:36:43.000000)
"Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime, the Border, Illegal Immigration, the 2nd Amendment, and our great Military &amp; Vets! Randy has my Full Endorsement!";21-Jan-2020 (01:26:55.000000)
Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders, great for our Military and our Vets, and Strong on our #2A. John has my Complete and Total Endorsement!;21-Jan-2020 (01:26:11.000000)
"Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime, Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!";21-Jan-2020 (01:24:20.000000)
Heading to Davos, Switzerland, to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe, by FAR!!;21-Jan-2020 (00:59:38.000000)
Excellent! https://t.co/5OBYCFQCQo;21-Jan-2020 (00:46:13.000000)
https://t.co/gbiwDilQAW;20-Jan-2020 (23:32:31.000000)
Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country! https://t.co/qTDgHgIhy1;20-Jan-2020 (23:03:10.000000)
I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!;20-Jan-2020 (20:12:03.000000)
It was exactly three years ago today, January 20, 2017,  that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country, by far. Also, best Poverty, Youth, and Employment numbers, ever. Great!;20-Jan-2020 (19:59:40.000000)
...And they say you can add 7% to 10% to all Trump numbers! Who knows? https://t.co/Ta09xrAqUd;20-Jan-2020 (18:53:02.000000)
Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction! https://t.co/0Oad0738NG;20-Jan-2020 (18:48:44.000000)
USA! USA! USA!;20-Jan-2020 (17:04:17.000000)
Cryin’ Chuck Schumer is now asking for “fairness”, when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So, what else is new?;20-Jan-2020 (15:52:48.000000)
They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!;20-Jan-2020 (15:47:41.000000)
The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen, VOTE REPUBLICAN in 2020!;20-Jan-2020 (15:43:57.000000)
A great show! Check it out tonight at 9pm. @FoxNews https://t.co/AH1WHoGbY1;20-Jan-2020 (01:57:49.000000)
“In the House, the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews;20-Jan-2020 (01:16:00.000000)
I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020 https://t.co/JKkiPxPL0X;20-Jan-2020 (00:27:07.000000)
Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!;19-Jan-2020 (21:12:20.000000)
I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!;19-Jan-2020 (18:24:52.000000)
I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!;19-Jan-2020 (17:44:56.000000)
https://t.co/Efot9QLGDj;19-Jan-2020 (04:30:52.000000)
“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!;19-Jan-2020 (02:12:28.000000)
If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....;19-Jan-2020 (00:52:42.000000)
....BUT THE BEST IS YET TO COME!;19-Jan-2020 (00:52:28.000000)
"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish &amp; environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops &amp; buckets ready!";18-Jan-2020 (23:18:22.000000)
Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!;18-Jan-2020 (23:16:21.000000)
They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!;18-Jan-2020 (22:58:25.000000)
95% Approval Rating in the Republican Party, A Record. Thank You!;18-Jan-2020 (22:56:19.000000)
“Trade Deals Drive Stocks To Record Highs.” @FoxNews;18-Jan-2020 (13:35:26.000000)
“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore  Great future growth!;18-Jan-2020 (13:33:13.000000)
Tremendous surge in new housing construction in December, 16.9%, biggest in many years!;18-Jan-2020 (13:19:20.000000)
A great day at the White House for our National Champions, the LSU Tigers! https://t.co/0sbotFsMO7;18-Jan-2020 (13:09:51.000000)
