Full Text Tweet;Datum und Uhrzeit
Only a majority Conservative government can get Brexit done. We have a deal that is ready to go. Let's make 2020 the year of prosperity and growth. #BackBoris #LeadersDebate https://t.co/rMySnLbd2e;19-Nov-2019 (20:07:21.000000)
Hi folks - I’m now handing over to my team to tweet during the debate. Wish me luck!;19-Nov-2019 (19:53:44.000000)
Let's move forward. //Let's break the deadlock. //Let's get Brexit done. ////#LeadersDebate https://t.co/MudpLuobFz;19-Nov-2019 (19:46:23.000000)
We have a positive vision to get Brexit done and unleash Britain's potential 🇬🇧 #LeadersDebate https://t.co/76SQmDc0Fx;19-Nov-2019 (19:32:35.000000)
Let's get Brexit done and unleash Britain’s potential 🇬🇧 #LeadersDebate https://t.co/6vro0F1lBY;19-Nov-2019 (18:50:54.000000)
Let's do this! #ITVDebate at 8pm tonight https://t.co/mcSGSIYeZG;19-Nov-2019 (17:06:53.000000)
✔️Getting Brexit done //✔️20,000 new police //✔️More money for our NHS //✔️More money for every pupil //✔️An Australian style, points-based immigration system https://t.co/0Tyd48AgVO;19-Nov-2019 (17:02:00.000000)
Looking forward to sharing with you my positive vision for the country 🇬🇧 https://t.co/ZbZu0ESIMI;19-Nov-2019 (16:44:19.000000)
We are strengthening sentencing, sending a clear message that we are listening to the British people, backing the police, and coming after criminals.////My priority is to make your streets safer. ////https://t.co/YhDFLhuDOd;19-Nov-2019 (16:20:00.000000)
"Under a majority Conservative Government there will be://✔️ 50 million more appointments in GP surgeries every year.//✔️ 6,000 more GPs.//✔️ 6,000 more nurses, physiotherapists &amp; pharmacists.";19-Nov-2019 (16:15:00.000000)
We back the police to use stop and search. https://t.co/Zdc0tSwIdz;19-Nov-2019 (15:08:00.000000)
Let’s get it done folks. https://t.co/4uwTYaanb4;19-Nov-2019 (13:49:51.000000)
We’re going to give police the powers they need to keep you and your family safe. https://t.co/Qv76PcRooR;19-Nov-2019 (13:14:00.000000)
Tonight I’ll be sharing with you, the British people, my positive vision for this country. ////I want us to get Brexit done and unleash Britain’s potential with 20,000 more police, more money for our NHS and schools, and an Australian style points-based immigration system. https://t.co/MF5cstL1pI;19-Nov-2019 (11:19:00.000000)
This election is about what we can do for you and your family. A majority Conservative government will end the uncertainty, get Brexit done, and focus on making this country the best place in the world to live.;19-Nov-2019 (10:13:00.000000)
I’ve met so many wonderful people on the campaign so far - we really do live in a great country. Thank you everyone for your support. 23 days to go! https://t.co/wKGOT6Ur9P;19-Nov-2019 (10:04:00.000000)
I say, let’s get Brexit done so we can get on with making this the best country in the world to live for you and your family. https://t.co/gtAFuO3CBS;19-Nov-2019 (09:08:00.000000)
Let’s get Brexit done and get to work on the things that matter to you. https://t.co/iXPJoAdCQ3;19-Nov-2019 (07:07:00.000000)
Tonight I’ve written to Jeremy Corbyn to ask him whether he’s made up his mind on Brexit. ////Because that is why we are having this election, to end the gridlock, get Brexit done, and move on as a country. https://t.co/2msZlJbZ4Q;18-Nov-2019 (22:52:37.000000)
Let’s get Brexit done and introduce a fair and controlled Australian style points-based immigration system.;18-Nov-2019 (21:30:00.000000)
We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people who get up each day to build our strong economy. https://t.co/ejcGHPiZsZ;18-Nov-2019 (20:03:00.000000)
Let's get Brexit done https://t.co/JFQaD3drgN;18-Nov-2019 (19:15:00.000000)
Let’s get Brexit done, end the uncertainty and support our fantastic small and medium-sized businesses by lowering taxes. ////https://t.co/7RbS6tdLaj https://t.co/yfVGzbWWPI;18-Nov-2019 (18:10:00.000000)
I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family.////A future with better hospitals, safer streets, world-class schools and a strong economy. https://t.co/HPtdbZFYtI;18-Nov-2019 (16:08:00.000000)
Under my leadership, a majority Conservative government will implement an Australian style, points-based immigration system. https://t.co/o6dI1ca4Ej;18-Nov-2019 (15:03:00.000000)
We will lower taxes for small to medium size businesses, but we will postpone further corporation tax cuts so that we can help fund our NHS. ////https://t.co/6VJsUjroZn;18-Nov-2019 (13:23:17.000000)
We're backing small businesses, who are the backbone of so many of our communities.  // //https://t.co/5HzJ4HblMn;18-Nov-2019 (13:15:00.000000)
✔️Getting Brexit done and ending the uncertainty //✔️Cutting business rates //✔️A jobs tax cut////Only a majority Conservative government will support our fantastic businesses who strengthen our economy. https://t.co/r7bt6ETs0T;18-Nov-2019 (12:40:00.000000)
We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people who get up each day to build our strong economy. https://t.co/XtNXfoKNRl;18-Nov-2019 (09:57:17.000000)
A majority Conservative government will cut taxes for you and your family. https://t.co/JGeJvytB5G;18-Nov-2019 (08:15:00.000000)
✔️Getting Brexit done //✔️20,000 new police //✔️More money for our NHS //✔️More money for every pupil //✔️An Australian style, points-based immigration system;18-Nov-2019 (07:23:00.000000)
Let's get Brexit done!;17-Nov-2019 (22:18:00.000000)
A majority Conservative government will continue to invest more in our NHS and implement a controlled, Australian style points-based immigration system so we can plan for the future. https://t.co/PRQ1nUWnkf;17-Nov-2019 (21:17:00.000000)
Our new campaign bus is fantastic! #GetBrexitDone #VoteConservative https://t.co/QOYLZdCxp0;17-Nov-2019 (19:20:00.000000)
Thank you to all at the Sri Guru Singh Sabha Gurdwara Southall for welcoming me this morning. It was a privilege to join you to celebrate the 550th Birth Anniversary of Guru Nanak Dev Ji. https://t.co/osDZmOPt6o;17-Nov-2019 (18:46:17.000000)
No more dither, no more delay - a majority Conservative government will get Brexit done.// //https://t.co/4Q2dmATtiR;17-Nov-2019 (18:08:00.000000)
We should be so much more positive about the UK and what we can do. ////I want us to get Brexit done and unleash the potential of this great country. 🇬🇧;17-Nov-2019 (14:01:25.000000)
We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people who get up each day to build our strong economy. https://t.co/HlFEu6fg3R;17-Nov-2019 (12:41:07.000000)
We want to get Brexit done and get on with our fantastic domestic agenda - better schools and hospitals, safer streets and a strong economy. https://t.co/soFS9auw5m;17-Nov-2019 (10:04:01.000000)
This is an amazing country - let’s move on with a new Parliament that can get Brexit done, and unleash this country’s potential.////Vote Conservative on December 12th.;17-Nov-2019 (09:53:47.000000)
Today we’re announcing a £640 million Nature for Climate Fund, which will help us plant new trees and protect our wildlife. ////Read more here: //https://t.co/wk7GxlxaH3 https://t.co/QWdh8HunNj;16-Nov-2019 (15:56:04.000000)
My thoughts are with all those affected by the serious fire in Bolton last night.////Thank you to emergency services for your brave response.////I have spoken with AFC Tony Hunter who is in charge at the scene, and we are doing everything to ensure they have all the required support.;16-Nov-2019 (10:40:31.000000)
Thanks to everyone across the UK who is supporting #ChildrenInNeed2019. This great cause represents much of what makes Britain special.;15-Nov-2019 (20:18:50.000000)
Another fantastic Friday in Britain.////Thanks to the team at the Coronation Candy factory for teaching me how to make rock today, and also to the Fleetwood Railway society.////I hope you all have a wonderful weekend. https://t.co/44Vq7CfSdv;15-Nov-2019 (19:08:05.000000)
It’s been so fantastic travelling around the country and meeting with so many of you. https://t.co/l7yNOI4Gq5;15-Nov-2019 (18:40:25.000000)
We want to unleash the potential of all our towns, cities and villages. ////Today we’ve announced a Conservative majority government will cut business rates for shops, cinemas and pubs. https://t.co/lgLkFlwqlr;15-Nov-2019 (18:10:52.000000)
We support an Australian style points based immigration system ////✔️Control of our borders//✔️Allows us to plan ahead for public services //✔️Welcomes the best and brightest to Britain;15-Nov-2019 (15:52:04.000000)
We need a fair and controlled immigration system. https://t.co/ZLCt8rFHqe;15-Nov-2019 (14:33:17.000000)
We need to get Brexit done so that we can support our brilliant high street businesses and unleash the potential of every town, city and village in the UK. 🇬🇧 https://t.co/1JoWNZcuxZ;15-Nov-2019 (13:30:34.000000)
I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family.////A future with better hospitals, safer streets, world-class schools and a strong economy.;15-Nov-2019 (11:14:27.000000)
Today we’re announcing that a Conservative majority government will cut business rates for shops, cinemas and pubs.////We want to unleash the potential of all our towns, cities and villages. https://t.co/ISWdkXowFB;15-Nov-2019 (09:03:57.000000)
I’m enjoying getting out of Westminster and on the road for our campaign to get Brexit done! Let’s unleash the potential of this fantastic country 🇬🇧 https://t.co/usyEqd8vuM;15-Nov-2019 (07:16:39.000000)
Thank you to the amazing people I met today in Bristol, Taunton and Wells! ////This country is positive, enthusiastic and ready to get this thing done. Let's move on, and make the UK the best place to live, work, start a business, raise a family, and retire. 🇬🇧 https://t.co/VDFaDVfoj7;14-Nov-2019 (18:52:05.000000)
Hi folks, here's what I've been up to today. https://t.co/j4WyB2rsBO;14-Nov-2019 (18:29:04.000000)
Under my leadership, a majority Conservative government will implement an Australian style, points-based immigration system. https://t.co/cSxi1qxTdM;14-Nov-2019 (17:03:25.000000)
"Update on floods: about 818 properties flooded. Troops helping deploy over 20,000 sandbags to protect 1,000 properties at risk near river Don. Over 14,000 properties protected by @EnvAgency. COBR meeting shortly, more updates after, brilliant work from troops &amp; EA on the ground.";14-Nov-2019 (15:01:12.000000)
We need a fair and controlled Australian style points-based immigration system. https://t.co/VLX0Gw13al;14-Nov-2019 (13:22:15.000000)
When we leave the EU, we can implement an Australian style, points-based immigration system which is fair and controlled. ////We want to encourage and welcome highly skilled immigrants to Britain, whilst maintaining control so that we can plan and pay for public services.;14-Nov-2019 (10:14:29.000000)
Another busy day ahead. https://t.co/p2myvsS9nE;14-Nov-2019 (09:33:11.000000)
Huge thanks to our brilliant emergency responders and armed forces who are helping respond to the extreme weather. We are getting resources and help to those who need it.;13-Nov-2019 (18:40:35.000000)
I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family. A future with better hospitals, safer streets, world-class schools and a strong economy. 🇬🇧;13-Nov-2019 (11:58:51.000000)
We're recruiting 20,000 more police and giving them the powers they need to keep you safe. https://t.co/hC2QPgrGrd;13-Nov-2019 (11:14:49.000000)
The Conservatives stand firmly behind the businesses and entrepreneurs who make our country great. https://t.co/JUoB6zUU47;13-Nov-2019 (07:13:02.000000)
